mean_fit_time,std_fit_time,mean_score_time,std_score_time,param_model__gamma,param_model__kernel,param_model__nu,param_scaler,params,split0_test_score,split1_test_score,split2_test_score,split3_test_score,split4_test_score,mean_test_score,std_test_score,rank_test_score
0.008763790130615234,0.0017894853993304523,0.006767749786376953,0.0007071159525889692,scale,rbf,0.01,StandardScaler(),"{'model__gamma': 'scale', 'model__kernel': 'rbf', 'model__nu': 0.01, 'scaler': StandardScaler()}",0.6867766559960601,0.5738805970149253,0.6860285006195787,0.6477925809822361,0.5826923076923076,0.6354341284610217,0.04882440756017135,32
0.010641050338745118,0.002475938034027378,0.0035908699035644533,0.0010397295031351569,scale,rbf,0.01,RobustScaler(),"{'model__gamma': 'scale', 'model__kernel': 'rbf', 'model__nu': 0.01, 'scaler': RobustScaler()}",0.5246244767298694,0.5981343283582089,0.5379491945477075,0.5729493207941485,0.5177884615384615,0.5502891563936791,0.03056105082502792,55
0.006842374801635742,0.0006596161332392968,0.0058304786682128905,0.0009801516523933157,scale,rbf,0.01,passthrough,"{'model__gamma': 'scale', 'model__kernel': 'rbf', 'model__nu': 0.01, 'scaler': 'passthrough'}",0.6867766559960601,0.5757462686567164,0.6897459727385378,0.6305512016718913,0.5826923076923076,0.6331024813511027,0.04884021275819943,34
0.012717247009277344,0.0011888343908491488,0.007016468048095703,0.0012327888828653308,scale,rbf,0.05,StandardScaler(),"{'model__gamma': 'scale', 'model__kernel': 'rbf', 'model__nu': 0.05, 'scaler': StandardScaler()}",0.7029056882541246,0.5920149253731343,0.6878872366790583,0.6612460815047023,0.590625,0.6469357863622038,0.04733210618685992,29
0.015661001205444336,0.0020404692240915965,0.0047509193420410155,0.00106560731335925,scale,rbf,0.05,RobustScaler(),"{'model__gamma': 'scale', 'model__kernel': 'rbf', 'model__nu': 0.05, 'scaler': RobustScaler()}",0.5634695887712386,0.6525373134328358,0.6004491945477075,0.6343390804597702,0.6663461538461539,0.6234282662115412,0.037232803578645564,38
0.008542728424072266,0.0016718419856639884,0.005211830139160156,0.0010179265529090173,scale,rbf,0.05,passthrough,"{'model__gamma': 'scale', 'model__kernel': 'rbf', 'model__nu': 0.05, 'scaler': 'passthrough'}",0.7029056882541246,0.5938805970149253,0.6878872366790583,0.6612460815047023,0.5944711538461538,0.6480781514597929,0.04598978482130406,27
0.014882946014404297,0.0024227008605606577,0.008114290237426759,0.001091506538141325,scale,rbf,0.1,StandardScaler(),"{'model__gamma': 'scale', 'model__kernel': 'rbf', 'model__nu': 0.1, 'scaler': StandardScaler()}",0.7578798325535582,0.6370895522388059,0.7355173482032218,0.6997126436781609,0.6435096153846154,0.6947417984116724,0.04821262113858382,14
0.018256139755249024,0.002253164336188036,0.007514524459838867,0.0012449414381788344,scale,rbf,0.1,RobustScaler(),"{'model__gamma': 'scale', 'model__kernel': 'rbf', 'model__nu': 0.1, 'scaler': RobustScaler()}",0.7540630386604286,0.6757462686567164,0.6633364312267658,0.7226358411703239,0.6822115384615385,0.6995986236351547,0.03371432355223227,11
0.01346592903137207,0.0017971656236465876,0.007848644256591797,0.0013731179409769878,scale,rbf,0.1,passthrough,"{'model__gamma': 'scale', 'model__kernel': 'rbf', 'model__nu': 0.1, 'scaler': 'passthrough'}",0.7721004678650578,0.6370895522388059,0.7355173482032218,0.6997126436781609,0.6473557692307692,0.6983551562432032,0.05133352506750618,13
0.004775476455688476,0.0011576488132945249,0.0024197578430175783,0.000604997945322672,scale,sigmoid,0.01,StandardScaler(),"{'model__gamma': 'scale', 'model__kernel': 'sigmoid', 'model__nu': 0.01, 'scaler': StandardScaler()}",0.5303496675695641,0.5181343283582089,0.49814126394052044,0.5115595611285266,0.5605769230769231,0.5237523488147487,0.021145816504402695,63
0.010516881942749023,0.001380323798496359,0.003491783142089844,0.0010955734691815515,scale,sigmoid,0.01,RobustScaler(),"{'model__gamma': 'scale', 'model__kernel': 'sigmoid', 'model__nu': 0.01, 'scaler': RobustScaler()}",0.5065870475252401,0.5069402985074627,0.48141263940520446,0.5001959247648904,0.49615384615384617,0.4982579512713288,0.009345635659599345,82
0.005104494094848633,0.0016388375382601406,0.002855062484741211,0.0008116739559009154,scale,sigmoid,0.01,passthrough,"{'model__gamma': 'scale', 'model__kernel': 'sigmoid', 'model__nu': 0.01, 'scaler': 'passthrough'}",0.49809160305343514,0.5181343283582089,0.49814126394052044,0.5172413793103449,0.5430288461538462,0.5149274841632712,0.016556259168536893,75
0.008783960342407226,0.0011727253576330186,0.0027370452880859375,0.0002708658776647557,scale,sigmoid,0.05,StandardScaler(),"{'model__gamma': 'scale', 'model__kernel': 'sigmoid', 'model__nu': 0.05, 'scaler': StandardScaler()}",0.6621521792661906,0.5613432835820895,0.545771375464684,0.5710553814002091,0.5997596153846154,0.5880163670195577,0.041031183907717504,45
0.01250300407409668,0.001746868941276565,0.004077291488647461,0.0029682210793626606,scale,sigmoid,0.05,RobustScaler(),"{'model__gamma': 'scale', 'model__kernel': 'sigmoid', 'model__nu': 0.05, 'scaler': RobustScaler()}",0.48091603053435117,0.4733582089552239,0.47026022304832715,0.488832288401254,0.4925480769230769,0.4811829655724466,0.008582333836819446,88
0.00876321792602539,0.0020894752772535673,0.006183004379272461,0.002743745987857665,scale,sigmoid,0.05,passthrough,"{'model__gamma': 'scale', 'model__kernel': 'sigmoid', 'model__nu': 0.05, 'scaler': 'passthrough'}",0.6840064023639498,0.5501492537313433,0.523079306071871,0.5748432601880878,0.6134615384615384,0.5891079521633581,0.05599974418048348,44
