mean_fit_time,std_fit_time,mean_score_time,std_score_time,param_model__contamination,param_model__max_samples,param_model__n_estimators,param_scaler,params,split0_test_score,split1_test_score,split2_test_score,split3_test_score,split4_test_score,mean_test_score,std_test_score,rank_test_score
0.35941014289855955,0.009722532794806815,0.015171241760253907,0.0002054514415878357,0.01,auto,200,RobustScaler(),"{'model__contamination': 0.01, 'model__max_samples': 'auto', 'model__n_estimators': 200, 'scaler': RobustScaler()}",0.5806451612903226,0.54,0.5625,0.5325888192267502,0.53125,0.5493967961034145,0.019226379543348212,46
0.3715805530548096,0.01589685152861994,0.01624751091003418,0.0010673874372248667,0.01,auto,200,passthrough,"{'model__contamination': 0.01, 'model__max_samples': 'auto', 'model__n_estimators': 200, 'scaler': 'passthrough'}",0.5806451612903226,0.54,0.5625,0.5325888192267502,0.53125,0.5493967961034145,0.019226379543348212,46
0.10693049430847168,0.009967428318981378,0.007401132583618164,0.0017047787798046567,0.05,0.5,50,StandardScaler(),"{'model__contamination': 0.05, 'model__max_samples': 0.5, 'model__n_estimators': 50, 'scaler': StandardScaler()}",0.6755109578921449,0.6144029850746269,0.6555142503097894,0.6591562173458725,0.5550480769230769,0.6319264975091021,0.04339310993994174,34
0.11798639297485351,0.006226249539589951,0.006602430343627929,0.0006215846363315601,0.05,0.5,50,RobustScaler(),"{'model__contamination': 0.05, 'model__max_samples': 0.5, 'model__n_estimators': 50, 'scaler': RobustScaler()}",0.6755109578921449,0.6144029850746269,0.6555142503097894,0.6591562173458725,0.5550480769230769,0.6319264975091021,0.04339310993994174,34
0.10497307777404785,0.002342743919789248,0.005997085571289062,0.0003038520565389501,0.05,0.5,50,passthrough,"{'model__contamination': 0.05, 'model__max_samples': 0.5, 'model__n_estimators': 50, 'scaler': 'passthrough'}",0.6755109578921449,0.6144029850746269,0.6555142503097894,0.6591562173458725,0.5550480769230769,0.6319264975091021,0.04339310993994174,34
0.1987307071685791,0.002508020659831331,0.009904813766479493,0.00029748767035024377,0.05,0.5,100,StandardScaler(),"{'model__contamination': 0.05, 'model__max_samples': 0.5, 'model__n_estimators': 100, 'scaler': StandardScaler()}",0.6897315932036444,0.6162686567164178,0.6744888475836431,0.6457027168234065,0.6350961538461538,0.6522575936346532,0.026575230203973278,25
0.21530685424804688,0.014082014092812442,0.010838603973388672,0.0007977677557872248,0.05,0.5,100,RobustScaler(),"{'model__contamination': 0.05, 'model__max_samples': 0.5, 'model__n_estimators': 100, 'scaler': RobustScaler()}",0.6897315932036444,0.6162686567164178,0.6744888475836431,0.6457027168234065,0.6350961538461538,0.6522575936346532,0.026575230203973278,25
0.21927666664123535,0.01048885315588919,0.010412883758544923,0.0011984907452623965,0.05,0.5,100,passthrough,"{'model__contamination': 0.05, 'model__max_samples': 0.5, 'model__n_estimators': 100, 'scaler': 'passthrough'}",0.6897315932036444,0.6162686567164178,0.6744888475836431,0.6457027168234065,0.6350961538461538,0.6522575936346532,0.026575230203973278,25
0.4065760612487793,0.0034712653175671183,0.016960620880126953,0.0006890504002347163,0.05,0.5,200,StandardScaler(),"{'model__contamination': 0.05, 'model__max_samples': 0.5, 'model__n_estimators': 200, 'scaler': StandardScaler()}",0.67360256094558,0.5906716417910448,0.6744888475836431,0.6629440961337514,0.6350961538461538,0.6473606600600346,0.03172217617137467,31
0.4015052318572998,0.010519425248677643,0.017730522155761718,0.002329818329931953,0.05,0.5,200,RobustScaler(),"{'model__contamination': 0.05, 'model__max_samples': 0.5, 'model__n_estimators': 200, 'scaler': RobustScaler()}",0.67360256094558,0.5906716417910448,0.6744888475836431,0.6629440961337514,0.6350961538461538,0.6473606600600346,0.03172217617137467,31
0.3887209892272949,0.006491618774845643,0.016493558883666992,0.00036751968381044345,0.05,0.5,200,passthrough,"{'model__contamination': 0.05, 'model__max_samples': 0.5, 'model__n_estimators': 200, 'scaler': 'passthrough'}",0.67360256094558,0.5906716417910448,0.6744888475836431,0.6629440961337514,0.6350961538461538,0.6473606600600346,0.03172217617137467,31
0.09153327941894532,0.003940303319818418,0.005733871459960937,9.578477616769429e-05,0.05,auto,50,StandardScaler(),"{'model__contamination': 0.05, 'model__max_samples': 'auto', 'model__n_estimators': 50, 'scaler': StandardScaler()}",0.7039522285151442,0.6106716417910447,0.6800650557620818,0.6553683385579938,0.5901442307692307,0.648040299079099,0.04231737309834525,28
0.10177240371704102,0.0067090735482456506,0.006852102279663086,0.0012150890307623978,0.05,auto,50,RobustScaler(),"{'model__contamination': 0.05, 'model__max_samples': 'auto', 'model__n_estimators': 50, 'scaler': RobustScaler()}",0.7039522285151442,0.6106716417910447,0.6800650557620818,0.6553683385579938,0.5901442307692307,0.648040299079099,0.04231737309834525,28
0.0969632625579834,0.006178483970954326,0.005662870407104492,0.0003546760299279771,0.05,auto,50,passthrough,"{'model__contamination': 0.05, 'model__max_samples': 'auto', 'model__n_estimators': 50, 'scaler': 'passthrough'}",0.7039522285151442,0.6106716417910447,0.6800650557620818,0.6553683385579938,0.5901442307692307,0.648040299079099,0.04231737309834525,28
0.18144488334655762,0.004168284306865091,0.010122203826904297,0.0012080922367857117,0.05,auto,100,StandardScaler(),"{'model__contamination': 0.05, 'model__max_samples': 'auto', 'model__n_estimators': 100, 'scaler': StandardScaler()}",0.6916399901502094,0.6325373134328358,0.7180142503097893,0.6591562173458725,0.6057692307692307,0.6614234004015875,0.04013103369266905,19
0.20958185195922852,0.01460565651331473,0.01673288345336914,0.006515328991031665,0.05,auto,100,RobustScaler(),"{'model__contamination': 0.05, 'model__max_samples': 'auto', 'model__n_estimators': 100, 'scaler': RobustScaler()}",0.6916399901502094,0.6325373134328358,0.7180142503097893,0.6591562173458725,0.6057692307692307,0.6614234004015875,0.04013103369266905,19
0.26422796249389646,0.05733407984395848,0.010932350158691406,0.0017014466208102868,0.05,auto,100,passthrough,"{'model__contamination': 0.05, 'model__max_samples': 'auto', 'model__n_estimators': 100, 'scaler': 'passthrough'}",0.6916399901502094,0.6325373134328358,0.7180142503097893,0.6591562173458725,0.6057692307692307,0.6614234004015875,0.04013103369266905,19
0.4085494041442871,0.05388437345873979,0.015696096420288085,0.000632993315522088,0.05,auto,200,StandardScaler(),"{'model__contamination': 0.05, 'model__max_samples': 'auto', 'model__n_estimators': 200, 'scaler': StandardScaler()}",0.6897315932036444,0.6525373134328358,0.6800650557620818,0.6591562173458725,0.6057692307692307,0.6574518821027331,0.029159868190369705,22
0.3637883186340332,0.00782100506188822,0.01615276336669922,0.0016807016590425722,0.05,auto,200,RobustScaler(),"{'model__contamination': 0.05, 'model__max_samples': 'auto', 'model__n_estimators': 200, 'scaler': RobustScaler()}",0.6897315932036444,0.6525373134328358,0.6800650557620818,0.6591562173458725,0.6057692307692307,0.6574518821027331,0.029159868190369705,22
0.43349366188049315,0.08543233114727927,0.02098093032836914,0.004478856813269636,0.05,auto,200,passthrough,"{'model__contamination': 0.05, 'model__max_samples': 'auto', 'model__n_estimators': 200, 'scaler': 'passthrough'}",0.6897315932036444,0.6525373134328358,0.6800650557620818,0.6591562173458725,0.6057692307692307,0.6574518821027331,0.029159868190369705,22
0.12160840034484863,0.020355969327974274,0.00864553451538086,0.0022052634032104844,0.1,0.5,50,StandardScaler(),"{'model__contamination': 0.1, 'model__max_samples': 0.5, 'model__n_estimators': 50, 'scaler': StandardScaler()}",0.727530164983994,0.7394776119402985,0.8471189591078068,0.7072884012539186,0.6375000000000001,0.7317830274572036,0.0676297960645019,16
0.10481157302856445,0.0024853476741062783,0.0062370777130126955,0.00023021826392118352,0.1,0.5,50,RobustScaler(),"{'model__contamination': 0.1, 'model__max_samples': 0.5, 'model__n_estimators': 50, 'scaler': RobustScaler()}",0.727530164983994,0.7394776119402985,0.8471189591078068,0.7072884012539186,0.6375000000000001,0.7317830274572036,0.0676297960645019,16
0.1315309524536133,0.03243583163668203,0.009203004837036132,0.0022407389727786367,0.1,0.5,50,passthrough,"{'model__contamination': 0.1, 'model__max_samples': 0.5, 'model__n_estimators': 50, 'scaler': 'passthrough'}",0.727530164983994,0.7394776119402985,0.8471189591078068,0.7072884012539186,0.6375000000000001,0.7317830274572036,0.0676297960645019,16
0.3056312084197998,0.03104091383001732,0.013334894180297851,0.0020412046968719616,0.1,0.5,100,StandardScaler(),"{'model__contamination': 0.1, 'model__max_samples': 0.5, 'model__n_estimators': 100, 'scaler': StandardScaler()}",0.7616966264466879,0.7632089552238807,0.8128872366790582,0.7646943573667713,0.6257211538461538,0.7456416659125104,0.06297979432346633,13
0.2692830562591553,0.062196162498257455,0.013732051849365235,0.001708557427348914,0.1,0.5,100,RobustScaler(),"{'model__contamination': 0.1, 'model__max_samples': 0.5, 'model__n_estimators': 100, 'scaler': RobustScaler()}",0.7616966264466879,0.7632089552238807,0.8128872366790582,0.7646943573667713,0.6257211538461538,0.7456416659125104,0.06297979432346633,13
0.2653934955596924,0.055543616628774564,0.014191436767578124,0.003954862439757809,0.1,0.5,100,passthrough,"{'model__contamination': 0.1, 'model__max_samples': 0.5, 'model__n_estimators': 100, 'scaler': 'passthrough'}",0.7616966264466879,0.7632089552238807,0.8128872366790582,0.7646943573667713,0.6257211538461538,0.7456416659125104,0.06297979432346633,13
0.6671353340148926,0.2093436673450504,0.058840274810791016,0.05623687837173643,0.1,0.5,200,StandardScaler(),"{'model__contamination': 0.1, 'model__max_samples': 0.5, 'model__n_estimators': 200, 'scaler': StandardScaler()}",0.7759172617581875,0.7194776119402985,0.7883364312267658,0.7609064785788924,0.6860576923076923,0.7461390951623673,0.037963244451172176,10
0.735645055770874,0.22513785825560054,0.01966829299926758,0.003907548770697081,0.1,0.5,200,RobustScaler(),"{'model__contamination': 0.1, 'model__max_samples': 0.5, 'model__n_estimators': 200, 'scaler': RobustScaler()}",0.7759172617581875,0.7194776119402985,0.7883364312267658,0.7609064785788924,0.6860576923076923,0.7461390951623673,0.037963244451172176,10
0.5270219802856445,0.16512633218225325,0.02066960334777832,0.004922915859432653,0.1,0.5,200,passthrough,"{'model__contamination': 0.1, 'model__max_samples': 0.5, 'model__n_estimators': 200, 'scaler': 'passthrough'}",0.7759172617581875,0.7194776119402985,0.7883364312267658,0.7609064785788924,0.6860576923076923,0.7461390951623673,0.037963244451172176,10
0.09245052337646484,0.0014836765044395216,0.0057662010192871095,7.49395372422792e-05,0.1,auto,50,StandardScaler(),"{'model__contamination': 0.1, 'model__max_samples': 'auto', 'model__n_estimators': 50, 'scaler': StandardScaler()}",0.7797340556513174,0.7794776119402985,0.8318618339529121,0.7628004179728318,0.6646634615384616,0.7637074762111643,0.05470119652400901,4
0.09540624618530273,0.0027423227890665757,0.005642318725585937,7.328935931988101e-05,0.1,auto,50,RobustScaler(),"{'model__contamination': 0.1, 'model__max_samples': 'auto', 'model__n_estimators': 50, 'scaler': RobustScaler()}",0.7797340556513174,0.7794776119402985,0.8318618339529121,0.7628004179728318,0.6646634615384616,0.7637074762111643,0.05470119652400901,4
0.11367282867431641,0.023962579353310642,0.007233810424804687,0.0018351998906363082,0.1,auto,50,passthrough,"{'model__contamination': 0.1, 'model__max_samples': 'auto', 'model__n_estimators': 50, 'scaler': 'passthrough'}",0.7797340556513174,0.7794776119402985,0.8318618339529121,0.7628004179728318,0.6646634615384616,0.7637074762111643,0.05470119652400901,4
0.1881795883178711,0.008653826721022613,0.010222434997558594,0.0023851631593118385,0.1,auto,100,StandardScaler(),"{'model__contamination': 0.1, 'model__max_samples': 'auto', 'model__n_estimators': 100, 'scaler': StandardScaler()}",0.7778256587047524,0.7213432835820895,0.8545539033457249,0.7609064785788924,0.7271634615384616,0.7683585571499842,0.047921329371769475,1
0.1869352340698242,0.005165706557801971,0.008944129943847657,7.247369519094059e-05,0.1,auto,100,RobustScaler(),"{'model__contamination': 0.1, 'model__max_samples': 'auto', 'model__n_estimators': 100, 'scaler': RobustScaler()}",0.7778256587047524,0.7213432835820895,0.8545539033457249,0.7609064785788924,0.7271634615384616,0.7683585571499842,0.047921329371769475,1
0.1754751682281494,0.0026037480164206135,0.009073972702026367,0.00029345234369403545,0.1,auto,100,passthrough,"{'model__contamination': 0.1, 'model__max_samples': 'auto', 'model__n_estimators': 100, 'scaler': 'passthrough'}",0.7778256587047524,0.7213432835820895,0.8545539033457249,0.7609064785788924,0.7271634615384616,0.7683585571499842,0.047921329371769475,1
0.3685009002685547,0.017565528701242467,0.017937660217285156,0.004430207508885721,0.1,auto,200,StandardScaler(),"{'model__contamination': 0.1, 'model__max_samples': 'auto', 'model__n_estimators': 200, 'scaler': StandardScaler()}",0.7616966264466879,0.7213432835820895,0.8526951672862453,0.7628004179728318,0.6901442307692308,0.7577359452114171,0.05468391979175571,7
0.6011159896850586,0.1351154864896296,0.019798755645751953,0.003482075979731853,0.1,auto,200,RobustScaler(),"{'model__contamination': 0.1, 'model__max_samples': 'auto', 'model__n_estimators': 200, 'scaler': RobustScaler()}",0.7616966264466879,0.7213432835820895,0.8526951672862453,0.7628004179728318,0.6901442307692308,0.7577359452114171,0.05468391979175571,7
0.42107458114624025,0.032302937182968956,0.015714502334594725,0.0015747448684823482,0.1,auto,200,passthrough,"{'model__contamination': 0.1, 'model__max_samples': 'auto', 'model__n_estimators': 200, 'scaler': 'passthrough'}",0.7616966264466879,0.7213432835820895,0.8526951672862453,0.7628004179728318,0.6901442307692308,0.7577359452114171,0.05468391979175571,7
