mean_fit_time,std_fit_time,mean_score_time,std_score_time,param_model__contamination,param_model__max_samples,param_model__n_estimators,param_scaler,params,split0_test_score,split1_test_score,split2_test_score,split3_test_score,split4_test_score,mean_test_score,std_test_score,rank_test_score
0.596346378326416,0.12034179199912076,0.019596672058105467,0.004283373603676795,0.01,auto,200,StandardScaler(),"{'model__contamination': 0.01, 'model__max_samples': 'auto', 'model__n_estimators': 200, 'scaler': StandardScaler()}",0.5625790139064475,0.5,0.49557522123893805,0.497737556561086,0.4955555555555556,0.5102894694524054,0.02619624964479385,46
0.4821012020111084,0.08139671378068469,0.016883707046508788,0.002604738820723961,0.01,auto,200,RobustScaler(),"{'model__contamination': 0.01, 'model__max_samples': 'auto', 'model__n_estimators': 200, 'scaler': RobustScaler()}",0.5625790139064475,0.5,0.49557522123893805,0.497737556561086,0.4955555555555556,0.5102894694524054,0.02619624964479385,46
0.5768829345703125,0.11798610387349351,0.019399118423461915,0.004778104827079903,0.01,auto,200,passthrough,"{'model__contamination': 0.01, 'model__max_samples': 'auto', 'model__n_estimators': 200, 'scaler': 'passthrough'}",0.5625790139064475,0.5,0.49557522123893805,0.497737556561086,0.4955555555555556,0.5102894694524054,0.02619624964479385,46
0.1110107421875,0.008337701734719682,0.006590795516967773,0.0005191416913504987,0.05,0.5,50,StandardScaler(),"{'model__contamination': 0.05, 'model__max_samples': 0.5, 'model__n_estimators': 50, 'scaler': StandardScaler()}",0.6833122629582807,0.5559418457648545,0.6140960809102401,0.5674962292609351,0.48,0.5801692837788621,0.06718774024166434,19
0.14662094116210939,0.05623152749774595,0.007777023315429688,0.0018860399281421972,0.05,0.5,50,RobustScaler(),"{'model__contamination': 0.05, 'model__max_samples': 0.5, 'model__n_estimators': 50, 'scaler': RobustScaler()}",0.6833122629582807,0.5559418457648545,0.6140960809102401,0.5674962292609351,0.48,0.5801692837788621,0.06718774024166434,19
0.12420144081115722,0.012312505536357488,0.011148595809936523,0.005283893458426122,0.05,0.5,50,passthrough,"{'model__contamination': 0.05, 'model__max_samples': 0.5, 'model__n_estimators': 50, 'scaler': 'passthrough'}",0.6833122629582807,0.5559418457648545,0.6140960809102401,0.5674962292609351,0.48,0.5801692837788621,0.06718774024166434,19
0.2766930103302002,0.04845382605155667,0.011617279052734375,0.002307237168727272,0.05,0.5,100,StandardScaler(),"{'model__contamination': 0.05, 'model__max_samples': 0.5, 'model__n_estimators': 100, 'scaler': StandardScaler()}",0.6855246523388117,0.4823008849557522,0.6074589127686472,0.6159502262443438,0.4777777777777778,0.5738024908170665,0.0812210774427409,28
0.22507305145263673,0.023496014943205707,0.01342315673828125,0.00537053270340839,0.05,0.5,100,RobustScaler(),"{'model__contamination': 0.05, 'model__max_samples': 0.5, 'model__n_estimators': 100, 'scaler': RobustScaler()}",0.6855246523388117,0.4823008849557522,0.6074589127686472,0.6159502262443438,0.4777777777777778,0.5738024908170665,0.0812210774427409,28
0.28536481857299806,0.04270237726061243,0.0265958309173584,0.03216233419016381,0.05,0.5,100,passthrough,"{'model__contamination': 0.05, 'model__max_samples': 0.5, 'model__n_estimators': 100, 'scaler': 'passthrough'}",0.6855246523388117,0.4823008849557522,0.6074589127686472,0.6159502262443438,0.4777777777777778,0.5738024908170665,0.0812210774427409,28
0.5795592308044434,0.1174182365036224,0.020111942291259767,0.004534578107000715,0.05,0.5,200,StandardScaler(),"{'model__contamination': 0.05, 'model__max_samples': 0.5, 'model__n_estimators': 200, 'scaler': StandardScaler()}",0.6744627054361567,0.48672566371681414,0.6030341340075853,0.6530920060331824,0.4866666666666667,0.5807962351720811,0.08025491681097917,16
0.5332662105560303,0.10534944193230811,0.019428586959838866,0.002967702288368456,0.05,0.5,200,RobustScaler(),"{'model__contamination': 0.05, 'model__max_samples': 0.5, 'model__n_estimators': 200, 'scaler': RobustScaler()}",0.6744627054361567,0.48672566371681414,0.6030341340075853,0.6530920060331824,0.4866666666666667,0.5807962351720811,0.08025491681097917,16
0.5658808708190918,0.11450309547139029,0.03431267738342285,0.036436196435396216,0.05,0.5,200,passthrough,"{'model__contamination': 0.05, 'model__max_samples': 0.5, 'model__n_estimators': 200, 'scaler': 'passthrough'}",0.6744627054361567,0.48672566371681414,0.6030341340075853,0.6530920060331824,0.4866666666666667,0.5807962351720811,0.08025491681097917,16
0.12759637832641602,0.03278241758664705,0.007357215881347657,0.001871898391770849,0.05,auto,50,StandardScaler(),"{'model__contamination': 0.05, 'model__max_samples': 'auto', 'model__n_estimators': 50, 'scaler': StandardScaler()}",0.5360303413400758,0.48672566371681414,0.6030341340075853,0.6001131221719457,0.4822222222222222,0.5416250966917285,0.052470695654406395,37
0.1490780830383301,0.05040311945471175,0.00899491310119629,0.003934150695738825,0.05,auto,50,RobustScaler(),"{'model__contamination': 0.05, 'model__max_samples': 'auto', 'model__n_estimators': 50, 'scaler': RobustScaler()}",0.5360303413400758,0.48672566371681414,0.6030341340075853,0.6001131221719457,0.4822222222222222,0.5416250966917285,0.052470695654406395,37
0.1564027786254883,0.04165282658490842,0.007024621963500977,0.0016855617591590034,0.05,auto,50,passthrough,"{'model__contamination': 0.05, 'model__max_samples': 'auto', 'model__n_estimators': 50, 'scaler': 'passthrough'}",0.5360303413400758,0.48672566371681414,0.6030341340075853,0.6001131221719457,0.4822222222222222,0.5416250966917285,0.052470695654406395,37
0.2295690059661865,0.01775443801781575,0.014667844772338868,0.007516399214551004,0.05,auto,100,StandardScaler(),"{'model__contamination': 0.05, 'model__max_samples': 'auto', 'model__n_estimators': 100, 'scaler': StandardScaler()}",0.6877370417193427,0.48672566371681414,0.6030341340075853,0.6159502262443438,0.4822222222222222,0.5751338575820616,0.07946377688104855,25
0.3227365493774414,0.07745209564056385,0.027229833602905273,0.025861204566741222,0.05,auto,100,RobustScaler(),"{'model__contamination': 0.05, 'model__max_samples': 'auto', 'model__n_estimators': 100, 'scaler': RobustScaler()}",0.6877370417193427,0.48672566371681414,0.6030341340075853,0.6159502262443438,0.4822222222222222,0.5751338575820616,0.07946377688104855,25
0.22891039848327638,0.019018670572248535,0.009393548965454102,0.0006599173995802502,0.05,auto,100,passthrough,"{'model__contamination': 0.05, 'model__max_samples': 'auto', 'model__n_estimators': 100, 'scaler': 'passthrough'}",0.6877370417193427,0.48672566371681414,0.6030341340075853,0.6159502262443438,0.4822222222222222,0.5751338575820616,0.07946377688104855,25
0.6770161151885986,0.06559477459376312,0.028377532958984375,0.009364220409393002,0.05,auto,200,StandardScaler(),"{'model__contamination': 0.05, 'model__max_samples': 'auto', 'model__n_estimators': 200, 'scaler': StandardScaler()}",0.6744627054361567,0.48451327433628316,0.6096713021491782,0.6485671191553544,0.4822222222222222,0.5798873246598389,0.08146555572177425,22
0.5950253963470459,0.06520533961462649,0.03424062728881836,0.03161850928745223,0.05,auto,200,RobustScaler(),"{'model__contamination': 0.05, 'model__max_samples': 'auto', 'model__n_estimators': 200, 'scaler': RobustScaler()}",0.6744627054361567,0.48451327433628316,0.6096713021491782,0.6485671191553544,0.4822222222222222,0.5798873246598389,0.08146555572177425,22
0.4302692890167236,0.029585759423372708,0.01576719284057617,0.000574834869836661,0.05,auto,200,passthrough,"{'model__contamination': 0.05, 'model__max_samples': 'auto', 'model__n_estimators': 200, 'scaler': 'passthrough'}",0.6744627054361567,0.48451327433628316,0.6096713021491782,0.6485671191553544,0.4822222222222222,0.5798873246598389,0.08146555572177425,22
0.16335830688476563,0.05803736185855984,0.008870983123779297,0.0035758992903054117,0.1,0.5,50,StandardScaler(),"{'model__contamination': 0.1, 'model__max_samples': 0.5, 'model__n_estimators': 50, 'scaler': StandardScaler()}",0.6545512010113781,0.5360303413400758,0.5742730720606827,0.672134238310709,0.5358730158730158,0.5945723737191723,0.058134582438876765,13
0.14565258026123046,0.054100638395688495,0.009630537033081055,0.004336957970639579,0.1,0.5,50,RobustScaler(),"{'model__contamination': 0.1, 'model__max_samples': 0.5, 'model__n_estimators': 50, 'scaler': RobustScaler()}",0.6545512010113781,0.5360303413400758,0.5742730720606827,0.672134238310709,0.5358730158730158,0.5945723737191723,0.058134582438876765,13
0.14446663856506348,0.0547083012256707,0.0072194099426269535,0.0012522541770289852,0.1,0.5,50,passthrough,"{'model__contamination': 0.1, 'model__max_samples': 0.5, 'model__n_estimators': 50, 'scaler': 'passthrough'}",0.6545512010113781,0.5360303413400758,0.5742730720606827,0.672134238310709,0.5358730158730158,0.5945723737191723,0.058134582438876765,13
0.3634899139404297,0.10159925921596656,0.015108013153076172,0.002387206393816094,0.1,0.5,100,StandardScaler(),"{'model__contamination': 0.1, 'model__max_samples': 0.5, 'model__n_estimators': 100, 'scaler': StandardScaler()}",0.656763590391909,0.4646017699115044,0.6412768647281921,0.6676093514328809,0.6073015873015872,0.6075106327532147,0.07429785329818928,1
0.298884916305542,0.08672814922813206,0.013936519622802734,0.002563341663527947,0.1,0.5,100,RobustScaler(),"{'model__contamination': 0.1, 'model__max_samples': 0.5, 'model__n_estimators': 100, 'scaler': RobustScaler()}",0.656763590391909,0.4646017699115044,0.6412768647281921,0.6676093514328809,0.6073015873015872,0.6075106327532147,0.07429785329818928,1
0.24037046432495118,0.0263664874769265,0.01107959747314453,0.0020956051851992643,0.1,0.5,100,passthrough,"{'model__contamination': 0.1, 'model__max_samples': 0.5, 'model__n_estimators': 100, 'scaler': 'passthrough'}",0.656763590391909,0.4646017699115044,0.6412768647281921,0.6676093514328809,0.6073015873015872,0.6075106327532147,0.07429785329818928,1
0.5152347087860107,0.16256890441541044,0.026433515548706054,0.00903660864107966,0.1,0.5,200,StandardScaler(),"{'model__contamination': 0.1, 'model__max_samples': 0.5, 'model__n_estimators': 200, 'scaler': StandardScaler()}",0.6545512010113781,0.4579646017699115,0.6434892541087232,0.6676093514328809,0.5984126984126983,0.6044054213471183,0.07683450832324278,7
0.9564234256744385,0.11739544229072175,0.03606104850769043,0.030467322186875544,0.1,0.5,200,RobustScaler(),"{'model__contamination': 0.1, 'model__max_samples': 0.5, 'model__n_estimators': 200, 'scaler': RobustScaler()}",0.6545512010113781,0.4579646017699115,0.6434892541087232,0.6676093514328809,0.5984126984126983,0.6044054213471183,0.07683450832324278,7
0.8413680076599122,0.2807923270471846,0.018925952911376952,0.004196766521691881,0.1,0.5,200,passthrough,"{'model__contamination': 0.1, 'model__max_samples': 0.5, 'model__n_estimators': 200, 'scaler': 'passthrough'}",0.6545512010113781,0.4579646017699115,0.6434892541087232,0.6676093514328809,0.5984126984126983,0.6044054213471183,0.07683450832324278,7
0.11246123313903808,0.008885011656232197,0.005727148056030274,0.00023828973149534532,0.1,auto,50,StandardScaler(),"{'model__contamination': 0.1, 'model__max_samples': 'auto', 'model__n_estimators': 50, 'scaler': StandardScaler()}",0.5094816687737042,0.527180783817952,0.6479140328697851,0.6372549019607843,0.5225396825396825,0.5688742139923816,0.060557273398673825,31
0.1150662899017334,0.027608580665588772,0.00894322395324707,0.0060460849546418866,0.1,auto,50,RobustScaler(),"{'model__contamination': 0.1, 'model__max_samples': 'auto', 'model__n_estimators': 50, 'scaler': RobustScaler()}",0.5094816687737042,0.527180783817952,0.6479140328697851,0.6372549019607843,0.5225396825396825,0.5688742139923816,0.060557273398673825,31
0.12964000701904296,0.027726609890746552,0.00587167739868164,0.0005167766695154316,0.1,auto,50,passthrough,"{'model__contamination': 0.1, 'model__max_samples': 'auto', 'model__n_estimators': 50, 'scaler': 'passthrough'}",0.5094816687737042,0.527180783817952,0.6479140328697851,0.6372549019607843,0.5225396825396825,0.5688742139923816,0.060557273398673825,31
0.1869429111480713,0.010085636238375365,0.008742761611938477,0.00022289188720411632,0.1,auto,100,StandardScaler(),"{'model__contamination': 0.1, 'model__max_samples': 'auto', 'model__n_estimators': 100, 'scaler': StandardScaler()}",0.661188369152971,0.527180783817952,0.6523388116308471,0.6282051282051282,0.5225396825396825,0.598290555069316,0.06093771409589149,10
0.18651628494262695,0.0035663122508603575,0.009063816070556641,0.00040641630190159535,0.1,auto,100,RobustScaler(),"{'model__contamination': 0.1, 'model__max_samples': 'auto', 'model__n_estimators': 100, 'scaler': RobustScaler()}",0.661188369152971,0.527180783817952,0.6523388116308471,0.6282051282051282,0.5225396825396825,0.598290555069316,0.06093771409589149,10
0.18167495727539062,0.005334045325319906,0.009065628051757812,0.000402420475590017,0.1,auto,100,passthrough,"{'model__contamination': 0.1, 'model__max_samples': 'auto', 'model__n_estimators': 100, 'scaler': 'passthrough'}",0.661188369152971,0.527180783817952,0.6523388116308471,0.6282051282051282,0.5225396825396825,0.598290555069316,0.06093771409589149,10
0.3807708263397217,0.020263862471288273,0.01556696891784668,0.0009524591046846951,0.1,auto,200,StandardScaler(),"{'model__contamination': 0.1, 'model__max_samples': 'auto', 'model__n_estimators': 200, 'scaler': StandardScaler()}",0.656763590391909,0.5338179519595448,0.6523388116308471,0.6653469079939669,0.5292063492063492,0.6074947222365233,0.0621974677137116,4
0.37231855392456054,0.0042059518601410585,0.018552827835083007,0.005074489946484073,0.1,auto,200,RobustScaler(),"{'model__contamination': 0.1, 'model__max_samples': 'auto', 'model__n_estimators': 200, 'scaler': RobustScaler()}",0.656763590391909,0.5338179519595448,0.6523388116308471,0.6653469079939669,0.5292063492063492,0.6074947222365233,0.0621974677137116,4
0.38675699234008787,0.01941550495804919,0.015510320663452148,0.0033579334211441473,0.1,auto,200,passthrough,"{'model__contamination': 0.1, 'model__max_samples': 'auto', 'model__n_estimators': 200, 'scaler': 'passthrough'}",0.656763590391909,0.5338179519595448,0.6523388116308471,0.6653469079939669,0.5292063492063492,0.6074947222365233,0.0621974677137116,4
