mean_fit_time,std_fit_time,mean_score_time,std_score_time,param_model__contamination,param_model__n_neighbors,param_scaler,params,split0_test_score,split1_test_score,split2_test_score,split3_test_score,split4_test_score,mean_test_score,std_test_score,rank_test_score
0.02606654167175293,0.00897800545216053,0.009087896347045899,0.002417047940153652,0.01,35,passthrough,"{'model__contamination': 0.01, 'model__n_neighbors': 35, 'scaler': 'passthrough'}",0.5284412706229993,0.5,0.5416666666666666,0.5115595611285266,0.5117788461538462,0.5186892689144077,0.014635148056556671,25
0.013806295394897462,0.001327057689911255,0.006228208541870117,0.0011109923286566302,0.05,10,StandardScaler(),"{'model__contamination': 0.05, 'model__n_neighbors': 10, 'scaler': StandardScaler()}",0.5861856685545432,0.5032089552238805,0.5532063197026023,0.5502220480668757,0.5413461538461539,0.5468338290788111,0.026585334803620214,8
0.023308515548706055,0.008365669266165346,0.008423137664794921,0.003285936582980517,0.05,10,RobustScaler(),"{'model__contamination': 0.05, 'model__n_neighbors': 10, 'scaler': RobustScaler()}",0.5719650332430436,0.5269402985074627,0.5930142503097894,0.5348746081504703,0.5276442307692307,0.5508876841959994,0.026791999657913734,7
0.015805816650390624,0.004787021561238251,0.008357954025268555,0.0038818007345185327,0.05,10,passthrough,"{'model__contamination': 0.05, 'model__n_neighbors': 10, 'scaler': 'passthrough'}",0.5738734301896085,0.5069402985074627,0.5513475836431226,0.5502220480668757,0.5257211538461539,0.5416209028506447,0.023084019901369855,10
0.016360759735107422,0.0001565961831699301,0.007012748718261718,0.0006501994826291821,0.05,20,StandardScaler(),"{'model__contamination': 0.05, 'model__n_neighbors': 20, 'scaler': StandardScaler()}",0.5672863826643685,0.5032089552238805,0.5513475836431226,0.5060736677115988,0.4966346153846154,0.5249102409255172,0.028705204301366697,19
0.022820758819580077,0.0022754706331160387,0.010017871856689453,0.0055134319810604595,0.05,20,RobustScaler(),"{'model__contamination': 0.05, 'model__n_neighbors': 20, 'scaler': RobustScaler()}",0.5823688746614135,0.5306716417910449,0.6194237918215613,0.5596917450365727,0.5375,0.5659312106621185,0.03231765741768238,3
0.02201695442199707,0.008352859245947116,0.022054004669189452,0.02920506877638748,0.05,20,passthrough,"{'model__contamination': 0.05, 'model__n_neighbors': 20, 'scaler': 'passthrough'}",0.5653779857178035,0.49947761194029855,0.5532063197026023,0.5176332288401254,0.5084134615384616,0.5288217215478583,0.025821406977830533,14
0.05124368667602539,0.013687141441147185,0.010261249542236329,0.0025520879246940602,0.05,35,StandardScaler(),"{'model__contamination': 0.05, 'model__n_neighbors': 35, 'scaler': StandardScaler()}",0.5511573504063039,0.5650746268656717,0.572180916976456,0.561585684430512,0.5084134615384616,0.551682408043481,0.022671976948785092,5
0.02738842964172363,0.0031011336204682678,0.007886791229248047,0.00030397796999470785,0.05,35,RobustScaler(),"{'model__contamination': 0.05, 'model__n_neighbors': 35, 'scaler': RobustScaler()}",0.5681482393499138,0.5944029850746269,0.6421158612143743,0.5596917450365727,0.553125,0.5834967661350976,0.03249567479407685,1
0.019559144973754883,0.0006363070909731582,0.007620334625244141,0.0006952057646317257,0.05,35,passthrough,"{'model__contamination': 0.05, 'model__n_neighbors': 35, 'scaler': 'passthrough'}",0.5492489534597389,0.5650746268656717,0.572180916976456,0.561585684430512,0.5084134615384616,0.5513007286541681,0.02269365688353844,6
